lon,lat
76.66196359547577,21.225166417757574
108.77108526405223,52.338572546135474
138.56512522887675,40.52767285781587
125.9002397768605,33.32755814663997
132.59050330753047,9.425006583891571
119.29050300396456,9.423704098154943
122.30489080660672,4.136515057082771
136.42760864087873,47.7735118718465
82.47012079732673,33.460210634133276
104.04824672788264,39.23591920098646
79.9088497637642,2.111562691973332
148.89012071969822,53.37513201674769
144.9653405717952,45.95190260322278
63.54841302316553,12.466311976626912
123.50176552641196,10.818548229183433
143.27234856740992,10.903843532085427
76.25178106146002,17.429081119815038
111.11507074973665,29.336847308140843
142.39394678292376,24.32503100667425
63.055138072721896,16.726373570694264
122.76782405221559,34.04005631500849
86.76141066352957,8.53266847521026
143.19565758388774,16.77581102090178
147.3952420648831,20.78353953785935
144.98398402020905,25.62777914771994
102.67927949917174,43.399501915222736
137.5838385890382,11.782384236551426
136.00944586815635,28.768659674335026
88.719042591893,32.99038671855029
134.60239267356096,3.508322286879877
63.33068712439434,33.80742200267767
113.66428906338477,10.208302679113743
80.70079535589328,4.512786021205094
70.85101971995509,52.23981901168
66.92578814662882,53.144129786026205
122.66598982903258,44.6534567982889
90.58874673912595,17.449143535362015
125.22900943758853,6.2742941563447285
65.88207067190481,37.94858343165647
88.37613040475493,24.76823466193847
108.55421631378034,7.590064681618056
131.16508483550672,27.73955314600859
88.68772526388629,2.8569801402217934
116.33022387933082,50.10330171225423
139.73799734125683,14.974119006400914
115.42768693640741,36.77620335511503
80.96635272782704,17.83239810882819
62.19607034008842,29.083673143601786
138.3088986510837,30.5223550845371
61.91424697653484,10.98214059837846
138.72315054157795,53.35756989928616
107.60434206244908,42.857172461500184
144.51609286616065,51.732942844466216
131.8904912196299,49.32067692309304
149.81406994800037,33.286598855798594
91.56406339065391,50.78120869124831
129.04694600380142,5.778595110803653
96.1737822248318,11.58307457063384
103.1888058273518,3.4422736011690556
116.47549168965331,18.567837861216276
138.63094027677047,21.98857364323203
148.56751222793656,15.65284771579038
